corpus,id,text,human_score,human_label,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
Movie Reviews,7856,The film is really not so much bad as bland.,-1.35294117647,NEGATIVE,0.0,0.747,0.253,0.4689,POSITIVE
Movie Reviews,7857,The central story lacks punch.,-1.29411764706,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7858,"Though Ganesh is successful in a midlevel sort of way, there's nothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention.",-1.58823529412,NEGATIVE,0.0,0.742,0.258,0.8542,POSITIVE
Movie Reviews,7859,"This may be the dumbest, sketchiest movie on record about an aspiring writer's coming of age.",-3.05882352941,NEGATIVE,0.18,0.82,0.0,-0.5106,NEGATIVE
Movie Reviews,7860,"Succumbs to the same kind of maudlin, sentimental mysticism that mars the Touched by an Angel school of non God spiritual uplift movies.",-2.0,NEGATIVE,0.0,0.827,0.173,0.5267,POSITIVE
Movie Reviews,7861,A harmless and mildly amusing family comedy.,1.11111111111,POSITIVE,0.0,0.36,0.64,0.7269,POSITIVE
Movie Reviews,7862,What was subtle and mystifying in the novella is now broad and farcical.,-1.38888888889,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7863,The kids often appear to be reading the lines and are incapable of conveying any emotion.,-2.05555555556,NEGATIVE,0.148,0.852,0.0,-0.3818,NEGATIVE
Movie Reviews,7864,"''Men in Black II,'' has all the earmarks of a sequel. The story is less vibrant, the jokes are a little lukewarm, but will anyone really care?",-1.16666666667,NEGATIVE,0.0,0.746,0.254,0.7998,POSITIVE
Movie Reviews,7865,Sucking all the 'classic' out of Robert Louis Stevenson's Treasure Island and filling the void with sci fi video game graphics and Disney fied adolescent angst...,-2.22222222222,NEGATIVE,0.0,0.919,0.081,0.296,POSITIVE
Movie Reviews,7866,"This 72 minute film does have some exciting scenes, but it's a tad slow.",-0.166666666667,NEUTRAL,0.0,0.861,0.139,0.2732,POSITIVE
Movie Reviews,7867,"While Super Troopers is above Academy standards, its quintet of writers could still use some more schooling.",-0.444444444444,NEUTRAL,0.0,0.804,0.196,0.5994,POSITIVE
Movie Reviews,7868,"A mix of velocity and idiocy, this ruinous remake lacks the brawn    and the brains    of the 1970s original.",-2.33333333333,NEGATIVE,0.185,0.718,0.097,-0.4723,NEGATIVE
Movie Reviews,7869,"The low budget Full Frontal was one of the year's murkiest, intentionally obscure and self indulgent pictures, and Solaris is its big budget brother.",-2.38888888889,NEGATIVE,0.084,0.916,0.0,-0.2732,NEGATIVE
Movie Reviews,7870,"The plot is very clever, but Boyd weighs it down with too many characters and events, all intertwined and far too complicated to keep track of.",-1.44444444444,NEGATIVE,0.0,0.921,0.079,0.2838,POSITIVE
Movie Reviews,7871,The film seems all but destined to pop up on a television screen in the background of a scene in a future Quentin Tarantino picture,-0.444444444444,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7872,"A free for all of half baked thoughts, clumsily used visual tricks and self indulgent actor moments.",-2.44444444444,NEGATIVE,0.076,0.758,0.167,0.4215,POSITIVE
Movie Reviews,7873,"Apallingly absurd...the chemistry or lack thereof between Newton and Wahlberg could turn an Imax theater into a 9"" black and white portable TV.",-3.27777777778,NEGATIVE,0.095,0.905,0.0,-0.3182,NEGATIVE
Movie Reviews,7874,A well acted and well intentioned snoozer.,-0.277777777778,NEUTRAL,0.0,0.543,0.457,0.4939,POSITIVE
Movie Reviews,7875,"The smug, oily demeanor that Donovan adopts throughout the stupidly named Pipe Dream is just repulsive.",-3.05555555556,NEGATIVE,0.146,0.585,0.268,0.128,POSITIVE
Movie Reviews,7876,"Must see viewing for anyone involved in the high tech industry. Others may find it migraine inducing, despite Moore's attempts at whimsy and spoon feeding.",-0.0555555555556,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7877,"Despite its good nature and some genuinely funny moments, Super Troopers suffers from a bad case of arrested development.",-0.833333333333,NEGATIVE,0.379,0.407,0.213,-0.6492,NEGATIVE
Movie Reviews,7878,It's hard not to feel you've just watched a feature length video game with some really heavy back story.,-0.777777777778,NEGATIVE,0.072,0.928,0.0,-0.1027,NEGATIVE
Movie Reviews,7879,I watched the brainless insanity of No Such Thing with mounting disbelief.,-2.72222222222,NEGATIVE,0.371,0.629,0.0,-0.7096,NEGATIVE
Movie Reviews,7880,"This limp gender bender baller from a first time director and rookie screenwriter steals wholesale from that 1982's Tootsie, forgetting only to retain a single laugh.",-2.0,NEGATIVE,0.107,0.777,0.117,0.0772,POSITIVE
Movie Reviews,7881,"Kwan makes the mix and  match metaphors intriguing, while lulling us into torpor with his cultivated allergy to action.",-0.555555555556,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7882,"While obviously an extremely personal work, it remains inextricably stuck in an emotionally unavailable rut.",-1.38888888889,NEGATIVE,0.125,0.875,0.0,-0.25,NEGATIVE
Movie Reviews,7883,"Any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes. Like a marathon runner trying to finish a race, you need a constant influx of liquid just to get through it.",-3.11111111111,NEGATIVE,0.053,0.831,0.116,0.4723,POSITIVE
Movie Reviews,7884,I loved looking at this movie. I just didn't care as much for the story.,-0.222222222222,NEUTRAL,0.135,0.666,0.2,0.312,POSITIVE
Movie Reviews,7885,Has all the poignancy of a Hallmark card and all the comedy of a Gallagher stand up act.,-0.888888888889,NEGATIVE,0.0,0.872,0.128,0.3612,POSITIVE
Movie Reviews,7886,"It doesn't do the original any particular dishonor, but neither does it exude any charm or personality.",-0.666666666667,NEGATIVE,0.074,0.749,0.177,0.4712,POSITIVE
Movie Reviews,7887,fear dot com is so rambling and disconnected it never builds any suspense.,-2.38888888889,NEGATIVE,0.211,0.789,0.0,-0.4939,NEGATIVE
Movie Reviews,7888,"A gorgeous, somnolent show that is splendidly mummified and thoroughly unsurprising.",-1.16666666667,NEGATIVE,0.0,0.559,0.441,0.7964,POSITIVE
Movie Reviews,7889,A semi autobiographical film that's so sloppily written and cast that you cannot believe anyone more central to the creation of Bugsy than the caterer had anything to do with it.,-2.77777777778,NEGATIVE,0.0,0.935,0.065,0.2732,POSITIVE
Movie Reviews,7890,"It feels like a community theater production of a great Broadway play: Even at its best, it will never hold a candle to the original.",-1.94444444444,NEGATIVE,0.0,0.563,0.437,0.9382,POSITIVE
Movie Reviews,7891,The film apparently takes place in a fantasy world where people in hotel hallways recite poetry in voice over instead of speaking to each other.,-0.866666666667,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7892,The element of surprise might be the only thing Femme Fatale has going for it.,-1.0,NEGATIVE,0.0,0.87,0.13,0.2732,POSITIVE
Movie Reviews,7893,"It's the kind of movie you can't quite recommend because it is all windup and not much of a pitch, yet you can't bring yourself to dislike it.",-0.6,NEGATIVE,0.159,0.841,0.0,-0.6029,NEGATIVE
Movie Reviews,7894,"Maybe it's asking too much, but if a movie is truly going to inspire me, I want a little more than this.",-0.8,NEGATIVE,0.0,0.647,0.353,0.8847,POSITIVE
Movie Reviews,7895,"A graceless, witless attempt at mating Some Like It Hot with the WWII espionage thriller.",-1.93333333333,NEGATIVE,0.0,0.769,0.231,0.4404,POSITIVE
Movie Reviews,7896,The story and characters are nowhere near gripping enough.,-1.06666666667,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7897,"Based on a David Leavitt story, the film shares that writer's usual blend of observant cleverness, too facile coincidence and slightly noxious preciousness.",-0.4,NEUTRAL,0.0,0.711,0.289,0.7976,POSITIVE
Movie Reviews,7898,"Just like every other Seagal movie, only louder and without that silly ponytail.",-0.8,NEGATIVE,0.074,0.755,0.172,0.3455,POSITIVE
Movie Reviews,7899,"To enjoy this movie's sharp dialogue and delightful performance by Jolie and Burns, you have to gloss over the no sense ending.",-0.333333333333,NEUTRAL,0.078,0.674,0.248,0.7003,POSITIVE
Movie Reviews,7900,National Lampoon's Van Wilder could be the worst thing to come out of National Lampoon since Class Reunion,-2.66666666667,NEGATIVE,0.194,0.806,0.0,-0.6249,NEGATIVE
Movie Reviews,7901,"This is a great subject for a movie, but Hollywood has squandered the opportunity, using it as a prop for warmed over melodrama and the kind of choreographed mayhem that director John Woo has built his career on.",-1.4,NEGATIVE,0.0,0.723,0.277,0.9194,POSITIVE
Movie Reviews,7902,Ecks this one off your must see list.,-1.93333333333,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7903,"Overall, the film misses the brilliance of Jelinek's novel by some way. It settles for being merely grim.",-1.33333333333,NEGATIVE,0.217,0.543,0.24,0.1531,POSITIVE
Movie Reviews,7904,"The Irwins emerge unscathed, but the fictional footage is unconvincing and criminally badly acted.",-2.6,NEGATIVE,0.242,0.758,0.0,-0.631,NEGATIVE
Movie Reviews,7905,"It's not thirsty, consuming passion which drives this movie. No, it's the repetition of said behavior, and so Children of the Century is more mindless love than mad, more grating and boring than anything else.",-2.26666666667,NEGATIVE,0.282,0.622,0.096,-0.7685,NEGATIVE
Movie Reviews,7906,"Just because it really happened to you, honey, doesn't mean that it's interesting to anyone else.",-1.86666666667,NEGATIVE,0.0,0.847,0.153,0.4019,POSITIVE
Movie Reviews,7907,"Just like the deli sandwich: lots of ham, lots of cheese, with a sickly sweet coating to disguise its excrescence until just after (or during) consumption of its second half.",-2.0,NEGATIVE,0.058,0.783,0.159,0.5423,POSITIVE
Movie Reviews,7908,Every so often a movie comes along that confirms one's worse fears about civilization as we know it. The New Guy is one of them.,-2.0,NEGATIVE,0.204,0.796,0.0,-0.7096,NEGATIVE
Movie Reviews,7909,This isn't a ''Friday'' worth waiting for.,-1.66666666667,NEGATIVE,0.217,0.783,0.0,-0.1695,NEGATIVE
Movie Reviews,7910,Everything that's worthwhile about Collision Course can already be seen on television.,-1.2,NEGATIVE,0.168,0.671,0.161,-0.0258,NEUTRAL
Movie Reviews,7911,"If this movie belonged to a sorority, it would be called Beta Alpha Delta.",-1.8,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7912,"Not a cheap slasher flick, as the subject matter would suggest, but is a little like a nature film, showing a patient predator and his foolish prey.",-0.0666666666667,NEUTRAL,0.087,0.787,0.127,0.0543,POSITIVE
Movie Reviews,7913,Uneasy mishmash of styles and genres.,-1.4,NEGATIVE,0.342,0.658,0.0,-0.3818,NEGATIVE
Movie Reviews,7914,"Herzog is obviously looking for a moral to his fable, but the notion that a strong, unified showing among Germany and Eastern European Jews might have changed 20th Century history is undermined by Ahola's inadequate performance.",-1.0,NEGATIVE,0.146,0.686,0.168,0.2617,POSITIVE
Movie Reviews,7915,"All in all, there's only one thing to root for: expulsion for everyone.",-1.4,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7916,Beyond a handful of mildly amusing lines ... there just isn't much to laugh at.,-1.26666666667,NEGATIVE,0.158,0.702,0.14,-0.0834,NEGATIVE
Movie Reviews,7917,Secret Ballot is too contemplative to be really funny.,-0.6,NEGATIVE,0.0,0.715,0.285,0.4927,POSITIVE
Movie Reviews,7918,The film's center will not hold.,-1.66666666667,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7919,"Myers never knows when to let a gag die; thus, we're subjected to one mind numbingly lengthy riff on poo and pee jokes after another.",-2.13333333333,NEGATIVE,0.272,0.665,0.063,-0.765,NEGATIVE
Movie Reviews,7920,Too lazy to take advantage of its semi humorous premise.,-1.53333333333,NEGATIVE,0.177,0.496,0.326,0.2732,POSITIVE
Movie Reviews,7921,"A great ending doesn't make up for a weak movie, and Crazy as Hell doesn't even have a great ending.",-2.66666666667,NEGATIVE,0.299,0.453,0.248,-0.1779,NEGATIVE
Movie Reviews,7922,"Dialogue heavy and too cerebral for its own good    or, at any rate, too cerebral for its racy subject matter.",-2.06666666667,NEGATIVE,0.0,0.818,0.182,0.4588,POSITIVE
Movie Reviews,7923,"Its over reliance on genre conventions, character types and formulaic conflict resolutions crushes all the goodwill it otherwise develops.",-1.66666666667,NEGATIVE,0.234,0.766,0.0,-0.6369,NEGATIVE
Movie Reviews,7924,"As an actor, The Rock is aptly named.",-1.26666666667,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7925,A mostly tired retread of several other mob tales.,-2.06666666667,NEGATIVE,0.266,0.734,0.0,-0.4404,NEGATIVE
Movie Reviews,7926,"I wish I could say ''Thank God It's Friday'', but the truth of the matter is I was glad when it was over.",-2.33333333333,NEGATIVE,0.0,0.562,0.438,0.882,POSITIVE
Movie Reviews,7927,Nothing about it fits.,-2.06666666667,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7928,"As it abruptly crosscuts among the five friends, it fails to lend the characters' individual stories enough dramatic resonance to make us care about them.",-1.8,NEGATIVE,0.09,0.707,0.203,0.5423,POSITIVE
Movie Reviews,7929,"Somehow we're meant to buy that this doting mother would shun her kids, travel to one of the most dangerous parts of the world, don fatigues and become G.I. Jane.",-2.0,NEGATIVE,0.169,0.831,0.0,-0.6901,NEGATIVE
Movie Reviews,7930,The cast is so low wattage that none of the characters comes off as big ... and the setting remains indistinct.,-2.2,NEGATIVE,0.121,0.879,0.0,-0.4101,NEGATIVE
Movie Reviews,7931,Consider the title's clunk on the head that suggests the overtime someone put in to come up with an irritatingly unimaginative retread concept.,-2.4,NEGATIVE,0.12,0.88,0.0,-0.4588,NEGATIVE
Movie Reviews,7932,The movie quickly drags on becoming boring and predictable. I tried to read the time on my watch.,-2.26666666667,NEGATIVE,0.2,0.8,0.0,-0.4588,NEGATIVE
Movie Reviews,7933,"The film makes a tragic error by going on for too long, trying to mirror every subsequent event in Chinese history: war, revolution, Communism, etc.",-2.0,NEGATIVE,0.304,0.696,0.0,-0.8625,NEGATIVE
Movie Reviews,7934,"Johnson has, in his first film, set himself a task he is not nearly up to.",-2.0,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7935,"Ultimately the project comes across as clinical, detached, uninvolving, possibly prompting audience members to wonder, 'What's the point?'",-2.6,NEGATIVE,0.22,0.78,0.0,-0.5423,NEGATIVE
Movie Reviews,7936,"The two leads are almost good enough to camouflage the dopey plot, but so much naturalistic small talk, delivered in almost muffled exchanges, eventually has a lulling effect.",-1.53333333333,NEGATIVE,0.0,0.937,0.063,0.2031,POSITIVE
Movie Reviews,7937,"The film meant well in its horse tale about freedom, but wasn't able to reach the heart because it was too overbearing.",-1.4,NEGATIVE,0.038,0.619,0.342,0.8702,POSITIVE
Movie Reviews,7938,"The movie is as far as you can get from racy, to the point where it almost stops the blood flow to your brain; it has a dull, costumey feel.",-2.66666666667,NEGATIVE,0.125,0.875,0.0,-0.4601,NEGATIVE
Movie Reviews,7939,"Once the audience figure out what's being said, the filmmaker's relative passivity will make it tough for them to really care.",-2.06666666667,NEGATIVE,0.063,0.792,0.146,0.4576,POSITIVE
Movie Reviews,7940,There's nothing provocative about this film save for the ways in which it studiously avoids provoking thought.,-2.33333333333,NEGATIVE,0.169,0.676,0.155,0.1779,POSITIVE
Movie Reviews,7941,"It seems just a long, convoluted ploy to get men into drag    period drag, no less.",-2.2,NEGATIVE,0.316,0.684,0.0,-0.6124,NEGATIVE
Movie Reviews,7942,"The premise for this kegger comedy probably sounded brilliant four six packs and a pitcher of margaritas in, but the film must have been written ... in the thrall of a vicious hangover.",-2.33333333333,NEGATIVE,0.087,0.802,0.111,-0.0258,NEUTRAL
Movie Reviews,7943,"Even by dumb action movie standards, Ballistic: Ecks vs. Sever is a dumb action movie.",-2.93333333333,NEGATIVE,0.337,0.663,0.0,-0.765,NEGATIVE
Movie Reviews,7944,The film equivalent of a toy chest whose contents get scattered over the course of 80 minutes.,-1.93333333333,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
