sentence_id,review_id,text,primary_intent,intent_count,intent_complaint,intent_return_refund,intent_support_contact,intent_shipping,intent_product_quality,intent_price_value,intent_recommendation,intent_neutral_inquiry,escalation_risk,human_score,human_label,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
298_16,298,i am crossing my finger and wish they will fix the problem.,complaint,1,1,0,0,0,0,0,0,0,0,-0.8,NEGATIVE,0.175,0.649,0.175,0.0,NEUTRAL
298_17,298,"ps: (mediasource provides similar functions with ms mediaplay such like cd ripping, tagging, music database managing, music file transfering, and more)  now i use ms mediaplayer, musicmatch (free downladed), and "" explorer / my computer / grab files from disk c or d into the player "" to replace the mediasource.",return_refund,2,0,1,0,0,0,0,0,1,0,0.15,NEUTRAL,0.0,0.894,0.106,0.7003,POSITIVE
298_18,298,"in short, this player is good at size, value, hardware design but really bad at its software",complaint,2,1,0,0,0,0,1,0,0,0,0.15,NEUTRAL,0.227,0.613,0.16,-0.5483,NEGATIVE
299_1,299,"a great player, excellent sound quality, hovewer, has flaws.",product_quality,1,0,0,0,0,1,0,0,0,0,1.65,POSITIVE,0.0,0.473,0.527,0.8316,POSITIVE
299_2,299,"alright, well i read alot of these reviews, and i read alot of bad and good things about this player.",complaint,1,1,0,0,0,0,0,0,0,0,0.0,NEUTRAL,0.132,0.604,0.264,0.3612,POSITIVE
299_3,299,"well to say, i had a very bad history with players.",complaint,1,1,0,0,0,0,0,0,0,0,-1.75,NEGATIVE,0.255,0.604,0.141,-0.4005,NEGATIVE
299_4,299,"one broke, one got stolen, and then i bought the riovolt sp - 350.  if you are planning to buy that player, do not!",product_quality,2,0,0,0,0,1,0,1,0,0,-2.6,NEGATIVE,0.222,0.778,0.0,-0.7424,NEGATIVE
299_5,299,that player is a complete piece of sh ***.,other,0,0,0,0,0,0,0,0,0,0,-3.5,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
299_6,299,"i returned it once, then i sent it back, and it is crap.",return_refund,1,0,1,0,0,0,0,0,0,0,-3.05,NEGATIVE,0.178,0.822,0.0,-0.3818,NEGATIVE
299_7,299,now getting back to this.,other,0,0,0,0,0,0,0,0,0,0,0.0,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
299_8,299,"i ordered this player for christmas, and so far i have it for only 2 weeks.",shipping,1,0,0,0,1,0,0,0,0,0,0.0,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
299_9,299,"now as others said, so far this player is an awesome player, there are flaws.",other,0,0,0,0,0,0,0,0,0,0,1.65,POSITIVE,0.0,0.773,0.227,0.6249,POSITIVE
299_10,299,"cons:  1.  the display is awesome, you can see everything you want and read it clearly  2.  huge storage space, i loaded my entire collection of music, which isnt that much, 400 songs, and still have 26 gb, out of the 28 provided to you.",other,0,0,0,0,0,0,0,0,0,0,2.4,POSITIVE,0.0,0.798,0.202,0.8555,POSITIVE
299_11,299,(28 not 30 because software itself takes space).,other,0,0,0,0,0,0,0,0,0,0,-0.25,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
299_12,299,and those songs mostly are 320 kbps.,other,0,0,0,0,0,0,0,0,0,0,0.1,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
299_13,299,"3.  the sound is awesome, but if u put it too loud, depends on yoursound quality, the sound might crack.",product_quality,1,0,0,0,0,1,0,0,0,0,0.85,POSITIVE,0.0,0.882,0.118,0.3716,POSITIVE
299_14,299,"4.  with eax on, you can modify your sound, with 4 different presets, which is pretty good, you can get different variations with it.",other,0,0,0,0,0,0,0,0,0,0,1.6,POSITIVE,0.0,0.783,0.217,0.7269,POSITIVE
299_15,299,"5.  if you use software correctly, put in all the id3 tags, you will get an awesome database collection, from which you can easily access your songs.",other,0,0,0,0,0,0,0,0,0,0,1.7,POSITIVE,0.0,0.794,0.206,0.7579,POSITIVE
299_16,299,"you can also search for your song, which is good.",other,0,0,0,0,0,0,0,0,0,0,1.25,POSITIVE,0.0,0.756,0.244,0.4404,POSITIVE
299_17,299,"6.  i dont know what other people are saying, but the software is awesome.",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,2.65,POSITIVE,0.0,0.697,0.303,0.7684,POSITIVE
299_18,299,"you can easily access ur files, and easily fill in the id3 tags, which can take a while with a big collection of music, but if your not lazy, you will do it without a problem.",complaint,1,1,0,0,0,0,0,0,0,0,1.5,POSITIVE,0.0,0.781,0.219,0.7877,POSITIVE
299_19,299,"and i read today that you can also have online fill out the id3, so its not a problem.",complaint,1,1,0,0,0,0,0,0,0,0,0.85,POSITIVE,0.0,0.889,0.111,0.3089,POSITIVE
299_20,299,"7.  battery recharge, is an awesome thing, because it recharges in only like 2-3 hours.",other,0,0,0,0,0,0,0,0,0,0,2.3,POSITIVE,0.0,0.663,0.337,0.765,POSITIVE
299_21,299,"8.  when you turn on your player, the player turns on really fast, and the music continues to play, as you left it when you were turning it off.",shipping,1,0,0,0,1,0,0,0,0,0,0.8,POSITIVE,0.0,0.921,0.079,0.34,POSITIVE
299_22,299,"9.  you can manage your profile, change the contrast of backlight, make different type of display, either list or tabbed.",other,0,0,0,0,0,0,0,0,0,0,0.6,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
299_23,299,"you can do other different things with it such as choose what kind of "" now playing "" interface, you can see the interface as modern or classical.",other,0,0,0,0,0,0,0,0,0,0,0.55,POSITIVE,0.0,0.938,0.062,0.2023,POSITIVE
299_24,299,"there is an alarm, i still havent used it yet, but it should be good.",other,0,0,0,0,0,0,0,0,0,0,1.15,POSITIVE,0.092,0.701,0.208,0.4854,POSITIVE
299_25,299,"there is a clock, and date, which can get helpful.",other,0,0,0,0,0,0,0,0,0,0,1.35,POSITIVE,0.0,0.763,0.237,0.4215,POSITIVE
299_26,299,"10.  the player has firmware, which will remove the glitches, if there are any.",other,0,0,0,0,0,0,0,0,0,0,1.0,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
299_27,299,"11.  the music plays awesome, never skips, even if u run for a bit, so you can listen to music without interruption.",other,0,0,0,0,0,0,0,0,0,0,2.5,POSITIVE,0.0,0.698,0.302,0.8025,POSITIVE
299_28,299,"cons:  1.  the one and most major thing that i was dissapointed with, in this player, is the battery life.",other,0,0,0,0,0,0,0,0,0,0,-1.8,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
299_29,299,"the product manufacturer promised me 14 hours, and what i recieved was 6-8.",other,0,0,0,0,0,0,0,0,0,0,-0.95,NEGATIVE,0.0,0.828,0.172,0.3612,POSITIVE
299_30,299,5 hours max.,other,0,0,0,0,0,0,0,0,0,0,-0.05,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
299_31,299,i did it like this  eax on: 6 hours eax off: 8.5 hours  2.  the panel seems like it will come off very easily as other people have said.,other,0,0,0,0,0,0,0,0,0,0,-0.2,NEUTRAL,0.0,0.772,0.228,0.7713,POSITIVE
299_32,299,"3.  you need the software to actually transfer files  4.  the player has its minor glitches like for example when i turn it on, 60 percent of the time, it sais, shutting down, which means i have to turn off, and turn it on again, which is not to my likings.",other,0,0,0,0,0,0,0,0,0,0,-1.3,NEGATIVE,0.0,0.952,0.048,0.3612,POSITIVE
299_33,299,"also, the player sometimes freezes, not a very big problem, but can also be annoying.",complaint,1,1,0,0,0,0,0,0,0,0,-1.2,NEGATIVE,0.354,0.646,0.0,-0.6797,NEGATIVE
299_34,299,"(but as any hard drive, all of them freeze at certain points)  well thats about it, and as people said in earlier previews that the headfone jack gets messed up, stil havent happened to me, and i hope it doesnt.",other,0,0,0,0,0,0,0,0,0,0,-0.55,NEGATIVE,0.096,0.692,0.213,0.6956,POSITIVE
300_1,300,"easy to use, massive storage space, sounds great.",other,0,0,0,0,0,0,0,0,0,0,2.75,POSITIVE,0.0,0.462,0.538,0.7906,POSITIVE
300_2,300,"and also, it's priced very affordably.",price_value,1,0,0,0,0,0,1,0,0,0,1.85,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
300_3,300,"with 40gb of storage i have about 7,500 songs on the player (everything music file i have is on there) with room for about 2,500 more.",other,0,0,0,0,0,0,0,0,0,0,1.55,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
300_4,300,a similarily priced 15gb ipod wouldn't have been nearly enough room.,price_value,1,0,0,0,0,0,1,0,0,0,0.25,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
300_5,300,having my entire music collection is great when travelling (both on plane and car trips) and i don't have to decide what to bring or copy onto the player -- it's all there.,other,0,0,0,0,0,0,0,0,0,0,1.9,POSITIVE,0.0,0.886,0.114,0.6249,POSITIVE
300_6,300,having to copy / delete files would be time-consuming and is rendered a non-issue with 40gb of storage.,complaint,1,1,0,0,0,0,0,0,0,1,1.1,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
300_7,300,"the software interface supplied was very easy to use but i went ahead and got red chair's "" notmad "" software because of some advanced features i wanted.",neutral_inquiry,1,0,0,0,0,0,0,0,1,1,1.6,POSITIVE,0.0,0.85,0.15,0.5569,POSITIVE
300_8,300,the sound is great even with the supplied earbuds -- but i find earbuds uncomfortable so i use different headphones.,support_contact,1,0,0,1,0,0,0,0,0,1,1.1,POSITIVE,0.142,0.752,0.106,-0.2144,NEGATIVE
300_9,300,on planes i use a splitter so two headphones can be plugged in for two people and the sound is equally good.,support_contact,1,0,0,1,0,0,0,0,0,0,1.75,POSITIVE,0.0,0.879,0.121,0.4404,POSITIVE
300_10,300,sound settings can be adjusted for personal preference.,other,0,0,0,0,0,0,0,0,0,0,0.95,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
300_11,300,accessing files by artist and album (i mostly look things up by artist) is easy and intuitive.,other,0,0,0,0,0,0,0,0,0,0,2.1,POSITIVE,0.0,0.847,0.153,0.4404,POSITIVE
300_12,300,possibly the biggest advantage this player has (if price wasn't enough) is the fact that the user can replace the battery him / herself by opening the lid and popping in the new battery.,return_refund,2,0,1,0,0,0,1,0,0,0,1.85,POSITIVE,0.0,0.943,0.057,0.25,POSITIVE
300_13,300,"since batteries do run out on everything, this will also be a big money-saver since ipods, irivers, rca, dell, all have built-in batteries that need to be replaced by a technician (apple charges 100 bones for the battery replacement).",return_refund,2,0,1,0,0,0,1,0,0,0,1.15,POSITIVE,0.052,0.948,0.0,-0.2732,NEGATIVE
300_14,300,"try before you buy if at all possible: although i am a mac addict now for over a decade and everyone i know has previously bought an ipod, the nomad zen xtra was a far better value and is just as easy to use with regards to both hardware and software interface.",price_value,3,0,0,0,0,0,1,1,1,0,1.55,POSITIVE,0.0,0.857,0.143,0.802,POSITIVE
300_15,300,i personally am not crazy about the looks of either the ipod or the nomad.,other,0,0,0,0,0,0,0,0,0,0,-1.2,NEGATIVE,0.0,0.873,0.127,0.2584,POSITIVE
300_16,300,the ipod's white plastic look / surface doesn't suit me.,other,0,0,0,0,0,0,0,0,0,0,-1.15,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
300_17,300,"i like the nomad's color better, but it's not terribly flashy.",other,0,0,0,0,0,0,0,0,0,0,0.7,POSITIVE,0.0,0.513,0.487,0.764,POSITIVE
300_18,300,the mini ipod's look the best to me -- but with only 4gb there's no way i would ever buy any mp3 player with a measly 4gb of storage.,recommendation,1,0,0,0,0,0,0,1,0,0,-1.2,NEGATIVE,0.086,0.833,0.08,-0.0516,NEGATIVE
300_19,300,"my advice to mp3 buyers: consider how much storage space you will need, then try and listen before you buy -- mp3 players can only fully evaluated by holding and listening to them.",recommendation,1,0,0,0,0,0,0,1,0,0,0.15,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
301_1,301,good for the price.,price_value,1,0,0,0,0,0,1,0,0,0,1.8,POSITIVE,0.0,0.508,0.492,0.4404,POSITIVE
301_2,301,i have had mine for a month now and have to say i have enjoyed it.,other,0,0,0,0,0,0,0,0,0,0,2.2,POSITIVE,0.0,0.82,0.18,0.5106,POSITIVE
301_3,301,the pros:  price!,price_value,1,0,0,0,0,0,1,0,0,0,1.65,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
301_4,301,almost half what an ipod would cost you!,price_value,1,0,0,0,0,0,1,0,0,0,1.45,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
301_5,301,i don't care how it looks and i always drive so the size is not important to me.,other,0,0,0,0,0,0,0,0,0,0,0.6,POSITIVE,0.209,0.791,0.0,-0.4973,NEGATIVE
301_6,301,"sound quality is wonderful, i really like the smart volume sound normalization.",product_quality,2,0,0,0,0,1,0,0,1,0,2.65,POSITIVE,0.0,0.488,0.512,0.8576,POSITIVE
301_7,301,yes the included earphones suck but everyone replaces them anyway.,return_refund,2,0,1,1,0,0,0,0,0,0,-0.95,NEGATIVE,0.165,0.678,0.157,-0.0258,NEUTRAL
301_8,301,i quickly got to use to the interface and can find any song / playlist etc fast enough.,shipping,1,0,0,0,1,0,0,0,0,0,1.4,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
301_9,301,i also liked the fact that you can save custom playlist you made on the player not just the computer!,other,0,0,0,0,0,0,0,0,0,0,1.65,POSITIVE,0.0,0.741,0.259,0.7424,POSITIVE
301_10,301,cons.,other,0,0,0,0,0,0,0,0,0,0,-0.85,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
301_11,301,creative software stinks.,other,0,0,0,0,0,0,0,0,0,0,-2.4,NEGATIVE,0.339,0.169,0.492,0.2263,POSITIVE
301_12,301,it's horrible.,complaint,1,1,0,0,0,0,0,0,0,0,-3.55,NEGATIVE,0.778,0.222,0.0,-0.5423,NEGATIVE
301_13,301,redchair software makes nice software that allows you to do everything you would want to and more!,other,0,0,0,0,0,0,0,0,0,0,2.45,POSITIVE,0.0,0.774,0.226,0.5255,POSITIVE
301_14,301,the front cover can pop off easily but i always have mine in the case so i didn't notice after first day.,other,0,0,0,0,0,0,0,0,0,0,-0.65,NEGATIVE,0.0,0.925,0.075,0.1779,POSITIVE
302_1,302,great player.,other,0,0,0,0,0,0,0,0,0,0,2.35,POSITIVE,0.0,0.196,0.804,0.6249,POSITIVE
302_2,302,have had the player since xmass and love it!,other,0,0,0,0,0,0,0,0,0,0,3.15,POSITIVE,0.0,0.64,0.36,0.6696,POSITIVE
302_3,302,"pros:  great sound, very long battery life (i routinely play it for 12 + hours), very fast recharges rate, removable battery, storage size, nice screen, firmware updates, and great price.",shipping,2,0,0,0,1,0,1,0,0,0,2.9,POSITIVE,0.0,0.66,0.34,0.9246,POSITIVE
302_4,302,"cons:  short warranty (3 months, so i got the extended warranty at best buy), occasional freeze up (easily fixed by popping out battery), somewhat flimsy navigation wheel.",return_refund,3,0,1,0,0,1,0,1,0,0,-1.8,NEGATIVE,0.035,0.764,0.202,0.7386,POSITIVE
302_5,302,neutral:  i didn't even try the included software.,other,0,0,0,0,0,0,0,0,0,0,0.0,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
302_6,302,"i just bought notmad manager ($ 25) and file transfers are easy drag and drop, songs stored by id3 tags not by folders, needs to have software on computer to transfer files, no window on case (nice case otherwise.",other,0,0,0,0,0,0,0,0,0,0,1.15,POSITIVE,0.135,0.741,0.124,0.128,POSITIVE
303_1,303,i don't see what everyone's problem is - i love this player.,complaint,1,1,0,0,0,0,0,0,0,0,2.8,POSITIVE,0.16,0.592,0.249,0.3612,POSITIVE
303_2,303,"this is an excellent player, especially for the price, with features that are comparable to and even excel the ipod.",price_value,2,0,0,0,0,0,1,0,1,0,2.95,POSITIVE,0.0,0.729,0.271,0.7717,POSITIVE
303_3,303,"for a price that's still less than even the lowest level ipod i was able to get this 40gb monster, and the best part is it works as great as it was advertised to and then some.",price_value,1,0,0,0,0,0,1,0,0,0,3.0,POSITIVE,0.058,0.757,0.185,0.7717,POSITIVE
303_4,303,"here are the pros and cons (few there are) in detail:  look / design:  the system is terrific in size and design, imo looking better than the ipods.",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,1.95,POSITIVE,0.0,0.812,0.188,0.7184,POSITIVE
303_5,303,"it's bigger, but people have grossly exaggerated the size differences - it's only about half an inch longer and 1/3 inch thicker than the new-generation ipods.",other,0,0,0,0,0,0,0,0,0,0,0.55,POSITIVE,0.141,0.859,0.0,-0.4497,NEGATIVE
303_6,303,"it's very solidly built, and has a nice dense feel to it.",product_quality,1,0,0,0,0,1,0,0,0,0,2.1,POSITIVE,0.0,0.797,0.203,0.4215,POSITIVE
303_7,303,i find all of the controls well-placed and not flimsy in the least.,product_quality,1,0,0,0,0,1,0,0,0,0,2.15,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
303_8,303,"the scroll wheel is better than the ipod's as well, in that you don't risk giving yourself a cramp running your thumb around in circles endlessly - just a small nudge of the finger and you're there.",other,0,0,0,0,0,0,0,0,0,0,1.9,POSITIVE,0.09,0.75,0.16,0.4548,POSITIVE
303_9,303,the screen's large and easily read.,other,0,0,0,0,0,0,0,0,0,0,1.85,POSITIVE,0.0,0.676,0.324,0.34,POSITIVE
303_10,303,"the only beef i can raise in this regard is the pop-off face, that sometimes comes off a bit easily, but besides that it's perfect.",other,0,0,0,0,0,0,0,0,0,0,1.35,POSITIVE,0.0,0.773,0.227,0.775,POSITIVE
303_11,303,"sound: exceptional, though i can't really compare it to the ipod.",other,0,0,0,0,0,0,0,0,0,0,2.2,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
303_12,303,from what i've heard it's at least equal.,other,0,0,0,0,0,0,0,0,0,0,0.25,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
303_13,303,"like others have mentioned, you can manage to hear new things in songs even though they're on lower bit levels.",other,0,0,0,0,0,0,0,0,0,0,1.1,POSITIVE,0.097,0.793,0.11,0.0772,POSITIVE
303_14,303,"there's no so-called background hiss that i've noticed, at least so far.",support_contact,1,0,0,1,0,0,0,0,0,0,1.1,POSITIVE,0.167,0.833,0.0,-0.296,NEGATIVE
303_15,303,interface - practically seamless.,support_contact,1,0,0,1,0,0,0,0,0,0,2.0,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
303_16,303,"songs are recognized automatically by id3 tags, which at first i was against since i had organized my files by folder with a previous player from iriver.",support_contact,1,0,0,1,0,0,0,0,0,0,0.3,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
303_17,303,yet after ensuring that all the id3 tags are in order (with the software which is actually not as bad as people make it out) it actually turns out to be really handy.,complaint,2,1,0,0,1,0,0,0,0,0,1.3,POSITIVE,0.0,0.862,0.138,0.6059,POSITIVE
303_18,303,"it's a dedicated music playing device, anyway, so this serves it better.",other,0,0,0,0,0,0,0,0,0,0,1.15,POSITIVE,0.0,0.539,0.461,0.7717,POSITIVE
303_19,303,"you can find any song quicky by an artist, album, or genre search.",shipping,1,0,0,0,1,0,0,0,0,0,1.45,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
303_20,303,"playlists can be generated on the fly (which is a bit clunky but still a really nice bonus) or by using the software, and there are a bevy of eq options.",other,0,0,0,0,0,0,0,0,0,0,1.65,POSITIVE,0.0,0.757,0.243,0.8836,POSITIVE
303_21,303,the only thing missing is an option to adjust the balance.,other,0,0,0,0,0,0,0,0,0,0,-0.65,NEGATIVE,0.18,0.82,0.0,-0.296,NEGATIVE
303_22,303,"software:  as i mentioned before, the creative mediasource software is actually really robust despite what others have said, though notmad may still work better.",other,0,0,0,0,0,0,0,0,0,0,1.15,POSITIVE,0.0,0.712,0.288,0.8173,POSITIVE
303_23,303,"it's easy to transfer, preview, and organize files.",other,0,0,0,0,0,0,0,0,0,0,1.85,POSITIVE,0.0,0.707,0.293,0.4404,POSITIVE
303_24,303,"the in-program id3 tag editing is a strong point, as well.",other,0,0,0,0,0,0,0,0,0,0,1.8,POSITIVE,0.0,0.625,0.375,0.6597,POSITIVE
303_25,303,it was no problem for me to use their software.,complaint,1,1,0,0,0,0,0,0,0,0,1.2,POSITIVE,0.0,0.799,0.201,0.3089,POSITIVE
303_26,303,"some may complain that there's no drag-and-drop capability, but what they should realize is that this is mainly a portable music player, not a computer accessory or hard drive.",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,0.35,NEUTRAL,0.16,0.84,0.0,-0.4497,NEGATIVE
303_27,303,the software and design are geared towards enhancing the music experience.,other,0,0,0,0,0,0,0,0,0,0,1.75,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
