id,human_score,text,corpus,human_label,vader_score,vader_label,distilbert_label,distilbert_score,roberta_label,roberta_score
9199,-1.4,An awkward hybrid of genres that just doesn't work.,Movies,NEGATIVE,-0.6124,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9200,-0.733333333333,The latest vapid actor's exercise to appropriate the structure of Arthur Schnitzler's Reigen.,Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9201,-1.93333333333,Snipes is both a snore and utter tripe.,Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9202,-0.933333333333,"Ritchie's film is easier to swallow than Wertmuller's polemical allegory, but it's self defeatingly decorous.",Movies,NEGATIVE,0.9052,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9203,-1.93333333333,Chalk it up as the worst kind of hubristic folly.,Movies,NEGATIVE,-2.4996,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9204,-2.26666666667,"It's the kind of under inspired, overblown enterprise that gives Hollywood sequels a bad name.",Movies,NEGATIVE,-0.3088,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9205,-1.73333333333,Rosenthal (Halloween II) seems to have forgotten everything he ever knew about generating suspense.,Movies,NEGATIVE,-0.9052,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9206,-1.26666666667,Even Murphy's expert comic timing and famed charisma can't rescue this effort.,Movies,NEGATIVE,-1.6092,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9207,-1.13333333333,Rodriguez...was unable to reproduce the special spark between the characters that made the first film such a delight.,Movies,NEGATIVE,3.2704,POSITIVE,POSITIVE,4,NEUTRAL,0
9208,-1.0,A sleek advert for youthful anomie that never quite equals the sum of its pretensions.,Movies,NEGATIVE,1.2728,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9209,-1.06666666667,Some Body smacks of exhibitionism more than it does cathartic truth telling.,Movies,NEGATIVE,1.2728,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9210,-0.2,"This isn't a terrible film by any means, but it's also far from being a realized work.",Movies,NEUTRAL,0.7868,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9211,-1.33333333333,"Apparently, romantic comedy with a fresh point of view just doesn't figure in the present Hollywood program.",Movies,NEGATIVE,3.0316,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9212,-2.94444444444,Depressingly thin and exhaustingly contrived. Only masochistic moviegoers need apply.,Movies,NEGATIVE,-3.0316,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9213,-1.16666666667,"A movie that's held captive by mediocrity. Not bad, but not all that good. Bacon keeps things interesting, but don't go out of your way to pay full price.",Movies,NEGATIVE,0.6284,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9214,-1.66666666667,"What's next? Rob Schneider, Dana Carvey and Sarah Michelle Gellar in The Philadelphia Story? David Spade as Citizen Kane?",Movies,NEGATIVE,-2.5192,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9215,-1.66666666667,Can't seem to get anywhere near the story's center.,Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9216,-1.77777777778,"The problem, amazingly enough, is the screenplay.",Movies,NEGATIVE,-1.6076,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9217,-2.11111111111,It's a Frankenstein monster of a film that doesn't know what it wants to be.,Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9218,-2.11111111111,Upper West Sidey exercise in narcissism and self congratulation disguised as a tribute.,Movies,NEGATIVE,1.686,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9219,-2.0,"On its icy face, the new film is a subzero version of Monsters, Inc., without the latter's imagination, visual charm or texture.",Movies,NEGATIVE,1.6076,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9220,-1.27777777778,I can't say this enough: This movie is about an adult male dressed in pink jammies.,Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9221,-1.55555555556,It's a mindless action flick with a twist    far better suited to video viewing than the multiplex.,Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9222,-2.38888888889,"After a while, the only way for a reasonably intelligent person to get through The Country Bears is to ponder how a whole segment of pop music history has been allowed to get wet, fuzzy and sticky.",Movies,NEGATIVE,1.8352,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9223,-1.5,"We get light showers of emotion a couple of times, but then    strangely    these wane to an inconsistent and ultimately unsatisfying drizzle.",Movies,NEGATIVE,-1.686,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9224,-2.72222222222,Summer's far too fleeting to squander on offal like this.,Movies,NEGATIVE,1.4448,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9225,-2.44444444444,"The film is grossly contradictory in conveying its social message, if indeed there is one.",Movies,NEGATIVE,-2.0424,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9226,-2.16666666667,"Often lingers just as long on the irrelevant as on the engaging, which gradually turns What Time Is It There? into How Long Is This Movie?",Movies,NEGATIVE,1.6548,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9227,-1.5,Too bad Kramer couldn't make a guest appearance to liven things up.,Movies,NEGATIVE,-2.1692,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9228,-2.11111111111,Deuces Wild is an encyclopedia of cliches that shoplifts shamelessly from farewell to innocence movies like The Wanderers and A Bronx Tale without cribbing any of their intelligence.,Movies,NEGATIVE,2.8012,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9229,-2.44444444444,It's a barely tolerable slog over well trod ground.,Movies,NEGATIVE,1.0928,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9230,-2.16666666667,Epps has neither the charisma nor the natural affability that has made Tucker a star.,Movies,NEGATIVE,-1.102,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9231,-1.0,It's sweet... but just a little bit too precious at the start and a little too familiar at the end.,Movies,NEGATIVE,3.0748,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9232,-3.11111111111,"A dull, dumb and derivative horror film.",Movies,NEGATIVE,-3.4632,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9233,-2.16666666667,An awkwardly contrived exercise in magic realism.,Movies,NEGATIVE,-1.2728,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9234,-1.55555555556,"Demme gets a lot of flavor and spice into his Charade remake, but he can't disguise that he's spiffing up leftovers that aren't so substantial or fresh.",Movies,NEGATIVE,1.7908,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9235,-0.944444444444,This is a heartfelt story ... it just isn't a very involving one.,Movies,NEGATIVE,2.1692,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9236,-2.22222222222,"These self styled athletes have banged their brains into the ground so frequently and furiously, their capacity to explain themselves has gone the same way as their natural instinct for self preservation.",Movies,NEGATIVE,-0.6756,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9237,-2.11111111111,The fact that the 'best part' of the movie comes from a 60 second homage to one of Demme's good films doesn't bode well for the rest of it.,Movies,NEGATIVE,2.968,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9238,-1.27777777778,"Richard Pryor mined his personal horrors and came up with a treasure chest of material, but Lawrence gives us mostly fool's gold.",Movies,NEGATIVE,-0.7604,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9239,-1.16666666667,"The band performances featured in Drumline are red hot... (but) from a mere story point of view, the film's ice cold.",Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9240,-1.38888888889,... built on the premise that middle class Arkansas consists of monster truck loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from TV reruns and supermarket tabloids.,Movies,NEGATIVE,3.1132,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9241,-2.41176470588,"A laughable    or rather, unlaughable    excuse for a film.",Movies,NEGATIVE,0.512,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9242,-2.05882352941,"The sequel is everything the original was not: contrived, overblown and tie in ready.",Movies,NEGATIVE,2.3436,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9243,-2.64705882353,"Like a grinning Jack O' Lantern, its apparent glee is derived from a lobotomy, having had all its vital essence scooped out and discarded.",Movies,NEGATIVE,3.3608,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9244,-1.0,A sentimental hybrid that could benefit from the spice of specificity.,Movies,NEGATIVE,2.5944,POSITIVE,POSITIVE,4,NEUTRAL,0
9245,-1.70588235294,"...familiar and predictable, and 4/5ths of it might as well have come from a Xerox machine rather than (writer director) Franc. Reyes' word processor.",Movies,NEGATIVE,1.0928,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9246,-1.41176470588,"Give Shapiro, Goldman, and Bolado credit for good intentions, but there's nothing here that they couldn't have done in half an hour.",Movies,NEGATIVE,1.6472,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9247,-2.82352941176,It's so devoid of joy and energy it makes even Jason X ... look positively Shakesperean by comparison.,Movies,NEGATIVE,3.4448,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9248,-1.17647058824,A little objectivity could have gone a long way.,Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9249,-3.58823529412,One of the worst films of 2002.,Movies,NEGATIVE,-2.4996,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9250,-1.17647058824,"I believe Silberling had the best intentions here, but he just doesn't have the restraint to fully realize them.",Movies,NEGATIVE,1.5272,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9251,-1.88235294118,plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure Hollywood.,Movies,NEGATIVE,1.0928,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9252,-2.11764705882,McTiernan's remake may be lighter on its feet    the sober minded original was as graceful as a tap dancing rhino    but it is just as boring and as obvious.,Movies,NEGATIVE,-0.3088,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9253,-1.52941176471,"High Crimes carries almost no organic intrigue as a government/ Marine/legal mystery, and that's because the movie serves up all of that stuff, nearly subliminally, as the old hat province of male intrigue.",Movies,NEGATIVE,-0.912,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9254,-2.94117647059,This movie is about the worst thing Chan has done in the United States.,Movies,NEGATIVE,-1.2728,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9255,-2.0,"The explosion essentially ruined    or, rather, overpowered    the fiction of the movie for me.",Movies,NEGATIVE,-1.9068,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9256,-2.52941176471,This ludicrous film is predictable at every turn.,Movies,NEGATIVE,-1.4448,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9257,-3.0,An incredibly irritating comedy about thoroughly vacuous people...manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy.,Movies,NEGATIVE,-0.6268,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9258,-2.52941176471,The film desperately sinks further and further into comedy futility.,Movies,NEGATIVE,-0.1032,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9259,-1.94117647059,"Instead of a balanced film that explains the zeitgeist that is the X Games, we get a cinematic postcard that's superficial and unrealized.",Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9260,-2.47058823529,The crassness of this reactionary thriller is matched only by the ridiculousness of its premise.,Movies,NEGATIVE,-0.7116,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9261,-1.11764705882,I wish it would have just gone more over the top instead of trying to have it both ways.,Movies,NEGATIVE,2.3236,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9262,-1.47058823529,The superior plotline isn't quite enough to drag along the dead (water) weight of the other.,Movies,NEGATIVE,-1.8088,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9263,-1.88235294118,"The film doesn't really care about the thousands of Americans who die hideously, it cares about how Ryan meets his future wife and makes his start at the CIA.",Movies,NEGATIVE,-2.3128,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9264,-2.0,"Adrift, Bentley and Hudson stare and sniffle, respectively, as Ledger attempts, in vain, to prove that movie star intensity can overcome bad hair design.",Movies,NEGATIVE,-2.3976,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9265,-1.64705882353,"After an hour and a half of wondering    sometimes amusedly, sometimes impatiently    just what this strenuously unconventional movie is supposed to be, you discover that the answer is as conventional as can be.",Movies,NEGATIVE,0.512,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9266,-1.94117647059,"'Linklater fans, or pretentious types who want to appear avant garde will suck up to this project...'",Movies,NEGATIVE,-1.5272,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9267,-2.29411764706,"A woefully dull, redundant concept that bears more than a whiff of exploitation, despite Iwai's vaunted empathy.",Movies,NEGATIVE,-2.6388,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9268,-0.588235294118,"Screenwriter Chris ver Weil's directing debut is good natured and never dull, but its virtues are small and easily overshadowed by its predictability.",Movies,NEGATIVE,3.3488,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9269,-1.35294117647,"If you really want to understand what this story is really all about, you're far better served by the source material.",Movies,NEGATIVE,2.1652,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9270,-2.17647058824,"It's mildly sentimental, unabashedly consumerist ... studiously inoffensive and completely disposable.",Movies,NEGATIVE,1.2728,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9271,-1.6,"Like its title character, Esther Kahn is unusual but unfortunately also irritating.",Movies,NEGATIVE,-2.9876,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9272,-1.4,"The star who helped give a spark to ''Chasing Amy'' and ''Changing Lanes'' falls flat as thinking man CIA agent Jack Ryan in this summer's new action film, ''The Sum of All Fears.''",Movies,NEGATIVE,-0.9052,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9273,-2.6,"A summary of the plot doesn't quite do justice to the awfulness of the movie, for that comes through all too painfully in the execution.",Movies,NEGATIVE,-2.9972,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9274,-2.86666666667,Every conceivable mistake a director could make in filming opera has been perpetrated here.,Movies,NEGATIVE,-1.36,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9275,-2.86666666667,"Snoots will no doubt rally to its cause, trotting out threadbare standbys like 'masterpiece' and 'triumph' and all that malarkey, but rarely does an established filmmaker so ardently waste viewers' time with a gobbler like this.",Movies,NEGATIVE,2.4684,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9276,-1.93333333333,(The film's) taste for ''shock humor'' will wear thin on all but those weaned on the comedy of Tom Green and the Farrelly Brothers.,Movies,NEGATIVE,1.8352,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9277,-1.26666666667,Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things.,Movies,NEGATIVE,0.2576,POSITIVE,POSITIVE,4,NEUTRAL,0
9278,-1.4,"If legendary shlockmeister Ed Wood had ever made a movie about a vampire, it probably would look a lot like this alarming production, adapted from Anne Rice's novel The Vampire Chronicles.",Movies,NEGATIVE,1.9588,POSITIVE,POSITIVE,4,NEUTRAL,0
9279,-0.333333333333,"Hardly a nuanced portrait of a young woman's breakdown, the film nevertheless works up a few scares.",Movies,NEUTRAL,-1.36,NEGATIVE,POSITIVE,4,NEUTRAL,0
9280,-2.46666666667,"Interminably bleak, to say nothing of boring.",Movies,NEGATIVE,0.9644,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9281,-2.13333333333,"Things really get weird, though not particularly scary: the movie is all portent and no content.",Movies,NEGATIVE,-0.3432,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9282,-1.13333333333,It's difficult to discern if this is a crazy work of disturbed genius or merely 90 minutes of post adolescent Electra rebellion.,Movies,NEGATIVE,-3.1624,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9283,-2.2,"Bogs down badly as we absorb Jia's moody, bad boy behavior which he portrays himself in a one note performance.",Movies,NEGATIVE,-3.3768,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9284,-0.933333333333,"The camera whirls! The camera twirls! Oh, look at that clever angle! Wow, a jump cut!",Movies,NEGATIVE,3.13,POSITIVE,POSITIVE,4,NEUTRAL,0
9285,-2.53333333333,Demme finally succeeds in diminishing his stature from Oscar winning master to lowly studio hack.,Movies,NEGATIVE,2.7232,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9286,-2.4,"The action scenes have all the suspense of a 20 car pileup, while the plot holes are big enough for a train car to drive through    if Kaos hadn't blown them all up.",Movies,NEGATIVE,-1.0928,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9287,-1.66666666667,It almost feels as if the movie is more interested in entertaining itself than in amusing us.,Movies,NEGATIVE,3.3188,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9288,-0.466666666667,"It puts Washington, as honest working man John Q. Archibald, on a pedestal, then keeps lifting the pedestal higher.",Movies,NEUTRAL,2.0424,POSITIVE,POSITIVE,4,NEUTRAL,0
9289,-1.13333333333,"Ultimately, the film amounts to being lectured to by tech geeks, if you're up for that sort of thing.",Movies,NEGATIVE,-0.4108,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9290,1.73333333333,Far more enjoyable than its predecessor.,Movies,POSITIVE,1.9708,POSITIVE,POSITIVE,4,NEUTRAL,0
9291,-0.333333333333,(Gayton's script) telegraphs every discovery and layers on the gloss of convenience.,Movies,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
9292,-1.2,"Full Frontal, which opens today nationwide, could almost be classified as a movie industry satire, but it lacks the generous inclusiveness that is the genre's definitive, if disingenuous, feature.",Movies,NEGATIVE,2.6608,POSITIVE,NEGATIVE,-4,NEUTRAL,0
9293,-2.4,A ragbag of cliches.,Movies,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
9294,-2.73333333333,This rough trade Punch and Judy act didn't play well then and it plays worse now.,Movies,NEGATIVE,-2.4236,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9295,-1.53333333333,"The three leads produce adequate performances, but what's missing from this material is any depth of feeling.",Movies,NEGATIVE,-0.6124,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9296,-1.6,"It's possible that something hip and transgressive was being attempted here that stubbornly refused to gel, but the result is more puzzling than unsettling.",Movies,NEGATIVE,-1.2728,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9297,-2.33333333333,This painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications ... that have no bearing on the story.,Movies,NEGATIVE,-3.5228,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
9298,-0.466666666667,"Short and sweet, but also more than anything else slight... Tadpole pulls back from the consequences of its own actions and revelations.",Movies,NEUTRAL,1.0,POSITIVE,POSITIVE,4,NEUTRAL,0
